Hash64	MaskedHash	Namespace	Candidate	MatchKind	Confidence	Ambiguous	Contexts	Occurrences	Files	Provenance
de6a48164b6bc1c4	de6a48164b6bc1c4	typed_lua	fadeoutmessage	exact64	generated_exact	false	table_key	1	global/sha1_31a0383faeefff03.lua	local:resolved_source
de6aa27dc0c5f747	de6aa27dc0c5f747	typed_lua	perk_system	exact64	generated_exact	false	table_key	1	global/sha1_11dc7de79cf9c6e5.lua	index:scr/bo6.csv
de6aa7bd679e9757	de6aa7bd679e9757	typed_lua	handlelobbynavigation	exact64	generated_exact	false	table_key	2	global/sha1_9325368eb516e7ee.lua	target_local:global/sha1_9325368eb516e7ee.lua
de6d2c085c64417a	de6d2c085c64417a	typed_lua	prestige_overview	exact64	generated_exact	false	table_key	13	global/Luafile_3c8f96b6ef2171e.lua	key:learned_prefix
de72b9ca5ae389c1	de72b9ca5ae389c1	typed_lua	wolverines	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:lua
de73f241e24349d2	de73f241e24349d2	typed_lua	resurgenceconfig	exact64	generated_exact	false	table_key;unknown_numeric	7	global/sha1_7759c09c04cab3b5.lua	index:global/bo7.csv
de75794c36b9c5a8	de75794c36b9c5a8	typed_lua	applypreviouslayout	exact64	generated_exact	false	table_key	2	global/sha1_75698bf2e29dc889.lua	target_local:global/sha1_75698bf2e29dc889.lua
de79a4064fcb43aa	de79a4064fcb43aa	typed_lua	getwinchallengedatabylootid	exact64	generated_exact	false	table_key	1	global/sha1_8d1fa7731e023b64.lua	token:external_1_Sourcecode
de89f38bdf94f02e	de89f38bdf94f02e	typed_lua	pipbackground	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
de9195e12b87dcf1	de9195e12b87dcf1	typed_lua	presence_platform_studio	exact64	generated_exact	false	table_key	1	global/sha1_dc5989577599a8f2.lua	token:external_1_Sourcecode
de93a7450d3ba103	de93a7450d3ba103	typed_lua	_wait	exact64	generated_exact	false	table_key	2	global/sha1_2becab955fa98bc3.lua	token:external_1_ff_dumps
de96a5802a269e17	de96a5802a269e17	typed_lua	searching	exact64	generated_exact	false	table_key;table_value	2	global/sha1_8b5ca18a5441b57a.lua	index:scr/mwiii.csv
de9b6a1901845556	de9b6a1901845556	typed_lua	setup_button_data_completed	exact64	generated_exact	false	table_value	1	global/sha1_0085a7e5c2b9a3d2.lua	literal:external_1_Sourcecode
dea236f482ad1a0b	dea236f482ad1a0b	typed_lua	closewithicons	exact64	generated_exact	false	table_key	4	global/sha1_c595a9ae32282024.lua	target_local:global/sha1_c595a9ae32282024.lua
dea45b81fc6ad643	dea45b81fc6ad643	typed_lua	death_hint	exact64	generated_exact	false	table_key	1	global/sha1_688d4a31e4f94509.lua	composition:token_pair
dea6a4020ba63cd7	dea6a4020ba63cd7	typed_lua	is_button_visible	exact64	generated_exact	false	table_key;table_value	20	global/sha1_3d4628f7fb284291.lua;global/sha1_4cfc8e982582609a.lua	composition:prefix_suffix
dea7331e50d90e5b	dea7331e50d90e5b	typed_lua	list_selected_item	exact64	generated_exact	false	table_key	2	global/sha1_3d7e1416f981842a.lua	key:field
deab69b367d9e197	deab69b367d9e197	typed_lua	ui_iw8_aar_killstreak_unlock	exact64	generated_exact	false	table_value	1	global/sha1_17990028b674a7ba.lua	literal:external_1_Sourcecode
deaeefa02a81bdb6	deaeefa02a81bdb6	typed_lua	weaponmodel	exact64	generated_exact	false	table_key;unknown_numeric	3	global/sha1_04c9c11b140767b5.lua;global/sha1_249b4cc77e119c05.lua	target_local:global/sha1_04c9c11b140767b5.lua
deb291817e4bdc3c	deb291817e4bdc3c	typed_lua	flyswatter	exact64	generated_exact	false	table_key	6	global/sha1_249b4cc77e119c05.lua;global/sha1_8daea1ad423a597d.lua	index_component:global/bo7.csv
deb57eccac5e2b64	deb57eccac5e2b64	typed_lua	groupparent	exact64	generated_exact	false	table_key	2	global/sha1_c6e7d649e0ce942d.lua	index:global/bo6.csv
dec28287b088cfff	dec28287b088cfff	typed_lua	currenttabindex	exact64	generated_exact	false	table_key	4	global/sha1_75698bf2e29dc889.lua	source:global/sha1_1302cfb0c5d43599.lua
dec3479bd0b6ca6f	dec3479bd0b6ca6f	typed_lua	bink	exact64	generated_exact	false	table_key;table_value	80	global/sha1_026f1db5fec0069a.lua;global/sha1_0c9a912b98e1862a.lua;global/sha1_1238488adbc2a93b.lua;global/sha1_37fb3687c4ea0707.lua;global/sha1_4b79961f3d4f7566.lua;global/sha1_54d54db158069b1a.lua;global/sha1_95c2f6e3ef17ce2d.lua;global/sha1_f15baadaea2a76d1.lua	target_local:global/sha1_026f1db5fec0069a.lua
dec97c6623c3bc8e	dec97c6623c3bc8e	typed_lua	shouldhidecqtrackerwhenzerostreak	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
ded1e4708c764654	ded1e4708c764654	typed_lua	bonusperklight	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
ded348e633621845	ded348e633621845	typed_lua	shoulddisplayfreegametrialupsellwidget	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
ded4add7da95bf40	ded4add7da95bf40	typed_lua	mainyellow	exact64	generated_exact	false	table_key	2	global/sha1_3cca2d4b8e4f2c77.lua;global/sha1_462428b4f135e8df.lua	composition:token_pair
ded643c54be39ffc	ded643c54be39ffc	typed_lua	text_channel_recovered	exact64	generated_exact	false	event	2	global/sha1_31aaecd79e90cbf0.lua	token:external_1_Sourcecode
dee0d2e2b489620b	dee0d2e2b489620b	typed_lua	shortinput	exact64	generated_exact	false	animation;table_key;unknown_numeric	9	global/sha1_cfcea2a86620fda3.lua	literal:external_1_Sourcecode
deefd6717d633e03	deefd6717d633e03	typed_lua	team16	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	numeric:sibling
deefd7717d633fb6	deefd7717d633fb6	typed_lua	team15	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	numeric:sibling
deefd8717d634169	deefd8717d634169	typed_lua	team14	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	numeric:sibling
deefd9717d63431c	deefd9717d63431c	typed_lua	team13	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	numeric:sibling
deefda717d6344cf	deefda717d6344cf	typed_lua	team12	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	numeric:sibling
deefdb717d634682	deefdb717d634682	typed_lua	team11	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	numeric:sibling
def028d31c580356	def028d31c580356	typed_lua	gamemodeprompt	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	token:lua
def8659c2e24a749	def8659c2e24a749	typed_lua	twilightblue	exact64	generated_exact	false	table_key	2	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
defa9c1ff0e3fdcf	defa9c1ff0e3fdcf	typed_lua	isoptionsmenuorsubmenutop	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
defbfba3dc2ac4cd	defbfba3dc2ac4cd	typed_lua	weapon_button_index	exact64	generated_exact	false	table_key;table_value	10	global/sha1_0b95bba4c9502990.lua;global/sha1_ccf280615a7182d7.lua;global/sha1_d73f667ab5c081e2.lua;global/sha1_f53fac153372ab7d.lua	composition:prefix_suffix
defd84311161c56b	defd84311161c56b	typed_lua	is_game_host	exact64	generated_exact	false	table_key;table_value	4	global/sha1_5b8d83399c6118b0.lua	token:external_3_t7-lua
df01504d5eb8601e	df01504d5eb8601e	typed_lua	palette_accent_primary	exact64	generated_exact	false	table_key	86	global/Luafile_12614fa0ad396e3.lua;global/Luafile_384d318ea19aa2a.lua;global/Luafile_3c8f96b6ef2171e.lua;global/Luafile_4dbb56f422385b7.lua;global/Luafile_6bf65bf83a4faed.lua;global/Luafile_c2f3c44f1f2333b.lua;global/Luafile_c4e08a0a644eace.lua;global/Luafile_e5a0dac230f3e23.lua	source:global/sha1_9161716982b5b30f.lua
df085ce995a3c466	df085ce995a3c466	typed_lua	instantfocus	exact64	generated_exact	false	table_key	4	global/sha1_3cca2d4b8e4f2c77.lua	key:learned_suffix
df0ed011e7a2c72e	df0ed011e7a2c72e	typed_lua	collapsed	exact64	generated_exact	false	animation;function_argument;table_key	16	global/Luafile_443434eb25191ff.lua;global/sha1_013c16cd1e9e778d.lua;global/sha1_33043e8d0daec21e.lua;global/sha1_45ddd4ce0fc7ccd7.lua;global/sha1_a3a8bec2f9375fa6.lua	target_local:global/sha1_013c16cd1e9e778d.lua
df1b8ce5f4c91582	df1b8ce5f4c91582	typed_lua	battlepasscompletetext	exact64	generated_exact	false	table_key;unknown_numeric	3	global/sha1_b53056412d56e465.lua	key:learned_suffix
df1cde2673e41ae2	df1cde2673e41ae2	typed_lua	weaponmeterworse	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
df1f32f9bd069871	df1f32f9bd069871	typed_lua	rank_string	exact64	generated_exact	false	table_key;table_value	15	global/sha1_095d0e29b8fb4c56.lua;global/sha1_0ebabddde09c2697.lua;global/sha1_1e0152d6fbccb428.lua;global/sha1_4ca064c1ce1b8d50.lua;global/sha1_65198b1e79ba6b7f.lua;global/sha1_65aacbf78ad7eafd.lua;global/sha1_6a251360ba97b3d0.lua;global/sha1_833dce5a2acd4140.lua	composition:token_pair
df290ce3a79c3430	df290ce3a79c3430	iw_dvar	lui_magma_enabled	exact64	generated_exact	false	function_argument	1	global/sha1_411410c112c44078.lua	pastebin:vanguard_dvar_dump_BFigK79r:name_only
df2db5362ea1b601	df2db5362ea1b601	typed_lua	brcontractsenabled	exact64	generated_exact	false	table_key	3	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
df2fc90d351f5bba	df2fc90d351f5bba	typed_lua	stickerbook_data	exact64	generated_exact	false	table_key;table_value	35	global/sha1_2a1817f1e92cc43c.lua	key:field
df3163e6e004eee5	df3163e6e004eee5	typed_lua	minimap_radar_backing	exact64	generated_exact	false	table_key	1	global/sha1_06851fe8929ba652.lua	literal:external_2_src-2025-10-10
df31a266e85e6ce6	df31a266e85e6ce6	typed_lua	battle_pass_page_list	exact64	generated_exact	false	table_key;table_value	763	global/sha1_37fb3687c4ea0707.lua	key:learned_suffix
df38879af614707b	df38879af614707b	typed_lua	changed	exact64	generated_exact	false	table_key	6	global/sha1_937da0e3f4a43b83.lua	index:global/bo4.csv
df39ca8cde4a5595	df39ca8cde4a5595	typed_lua	limitedtimevariant	exact64	generated_exact	false	animation	1	global/sha1_92bd207cb7b6cd99.lua	literal:external_1_Sourcecode
df42dcaa791ca720	df42dcaa791ca720	typed_lua	hideobjective	exact64	generated_exact	false	table_key	2	global/sha1_195e3ee24a90e4b3.lua	composition:token_pair
df553fc0a5cd0acc	df553fc0a5cd0acc	typed_lua	last_zone	exact64	generated_exact	false	table_value	1	global/sha1_59ab1dddc20842ba.lua	index:global/bo4.csv
df5c89c5fa5fbd19	df5c89c5fa5fbd19	typed_lua	maxeffects	exact64	generated_exact	false	table_key	2	global/sha1_59ab1dddc20842ba.lua	key:learned_prefix
df5e845aba27a205	df5e845aba27a205	typed_lua	boss_weapon	exact64	generated_exact	false	table_key;table_value	2	global/sha1_a3e15f40cfc0a440.lua	composition:token_pair
df66284a4eb3c1dc	df66284a4eb3c1dc	typed_lua	gettabletimage	exact64	generated_exact	false	table_key	1	global/Luafile_73204b305289024.lua	key:verb
df6cb833df63efae	df6cb833df63efae	typed_lua	isrugbygametype	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
df6ee45d993a183e	df6ee45d993a183e	typed_lua	loottypeicon	exact64	generated_exact	false	table_key	1	global/sha1_77a6d7707ab97a50.lua	key:learned_prefix
df700bf36ec981a9	df700bf36ec981a9	typed_lua	leaderboardeventid	exact64	generated_exact	false	table_key	1	global/sha1_026f1db5fec0069a.lua	target_local:global/sha1_026f1db5fec0069a.lua
df7940ae85e7bdf2	df7940ae85e7bdf2	typed_lua	perk_list	exact64	generated_exact	false	table_key;table_value	39	global/sha1_0181df5769db3178.lua;global/sha1_11dc7de79cf9c6e5.lua;global/sha1_6e48429731e9a03f.lua;global/sha1_b40ab307ec286454.lua;global/sha1_f88c90e4e25d2bea.lua	index:global/bo6.csv
df7cc16ce6587cd5	df7cc16ce6587cd5	typed_lua	warmmedgray	exact64	generated_exact	false	table_key	5	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
df7d3db5773fc92a	df7d3db5773fc92a	typed_lua	hastaxiboats	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
df83c936e764a24f	df83c936e764a24f	typed_lua	cachestatus	exact64	generated_exact	false	table_key;unknown_numeric	4	global/sha1_b6b57f791b3231ef.lua	composition:token_pair
df84f511bca7ec11	df84f511bca7ec11	typed_lua	rightpoint	exact64	generated_exact	false	table_key;unknown_numeric	2	global/Luafile_ac8e9adeda71947.lua	index:global/mwiii.csv
df877fdefbfdcff8	df877fdefbfdcff8	typed_lua	canleavelobby	exact64	generated_exact	false	table_key	2	global/sha1_a8cbda6511458789.lua	key:verb
df895ac511978bb0	df895ac511978bb0	typed_lua	overridecolor	exact64	generated_exact	false	table_key	1	global/sha1_026f1db5fec0069a.lua	target_local:global/sha1_026f1db5fec0069a.lua
df9051841bab10eb	df9051841bab10eb	typed_lua	game_mode_updated	exact64	generated_exact	false	table_key	1	global/sha1_23892f15318dcabc.lua	key:learned_prefix
df96c08086b77a2d	df96c08086b77a2d	typed_lua	previewreticle	exact64	generated_exact	false	table_key	1	global/sha1_4ce651b8610212dd.lua	composition:token_pair
dfa23c3569610260	dfa23c3569610260	typed_lua	getweaponlocation	exact64	generated_exact	false	table_key	15	global/sha1_79a1e575d6739aef.lua	local:resolved_source
dfa242b86a1ed80a	dfa242b86a1ed80a	typed_lua	ui_popup_intro_shell	exact64	generated_exact	false	table_value	1	global/sha1_17990028b674a7ba.lua	literal:external_1_Sourcecode
dfa5f251680eedeb	dfa5f251680eedeb	typed_lua	bnetgreen	exact64	generated_exact	false	table_key	3	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
dfa7d8712f423bdf	dfa7d8712f423bdf	typed_lua	statusfill_unavailable	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
dfa8b19df84ecf8b	dfa8b19df84ecf8b	typed_lua	lockedbacker	exact64	generated_exact	false	table_key;unknown_numeric	24	global/Luafile_6bf65bf83a4faed.lua	literal:external_1_Sourcecode
dfb890fa554dcd7c	dfb890fa554dcd7c	typed_lua	darkgreen	exact64	generated_exact	false	table_key	9	global/Luafile_e7485e3222ce00d.lua;global/Luafile_e92f045aaf11623.lua;global/sha1_3cca2d4b8e4f2c77.lua;global/sha1_462428b4f135e8df.lua	composition:token_pair
dfbb1c11e0e647d7	dfbb1c11e0e647d7	typed_lua	leaveprivatepartyconfirmpopup	exact64	generated_exact	false	function_argument;unknown_numeric	2	global/sha1_069bb365edc17e0f.lua;global/sha1_acec1d2268e243fd.lua	target_local:global/sha1_acec1d2268e243fd.lua
dfc844146918822b	dfc844146918822b	typed_lua	backgrounddisabledfocus	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	key:learned_suffix
dfc8f49e59c5379b	dfc8f49e59c5379b	typed_lua	vgreenpositive	exact64	generated_exact	false	table_key	6	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
dfcbbd6578fe3716	dfcbbd6578fe3716	typed_lua	baseanimation	exact64	generated_exact	false	table_key;unknown_numeric	3	global/Luafile_e2a6bdfd088d707.lua	key:learned_prefix
dfd1d26bec1e3562	dfd1d26bec1e3562	typed_lua	stats_name	exact64	generated_exact	false	table_key;table_value	6	global/sha1_79f4f1028b790a57.lua	index:scr/mwiii.csv
dfd2a387d78b949d	dfd2a387d78b949d	typed_lua	socialfeedbg	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
dfd4076d9abf6398	dfd4076d9abf6398	iw_dvar	online_crossplay_friends_enabled	exact64	generated_exact	false	function_argument	2	global/sha1_411410c112c44078.lua	pastebin:vanguard_dvar_dump_BFigK79r:name_only
dfd5befa7e18119a	dfd5befa7e18119a	typed_lua	platform_id	exact64	generated_exact	false	table_key;table_value	181	global/sha1_04cc13baac3d49ac.lua;global/sha1_0ebabddde09c2697.lua;global/sha1_195bb08b19a35f81.lua;global/sha1_1e0152d6fbccb428.lua;global/sha1_1f14c5f3ab369d11.lua;global/sha1_23d4275c65c0a92f.lua;global/sha1_26f9e6b1b2a4e52d.lua;global/sha1_2a3a38744ff0edd3.lua	target_local:global/sha1_486077fb175e9b38.lua
dfd5d0e6bea1d5be	dfd5d0e6bea1d5be	typed_lua	frontendname	exact64	generated_exact	false	table_key	5	global/sha1_15d75a4300422730.lua;global/sha1_ec0c2c197287e47c.lua	index:global/bo6.csv
dfd992eac99f0c37	dfd992eac99f0c37	typed_lua	ftue_icon_color	exact64	generated_exact	false	table_key;table_value	3	global/sha1_4f7046326cf1206d.lua	key:learned_suffix
dfdbd891bc0e5339	dfdbd891bc0e5339	typed_lua	distance_alpha	exact64	generated_exact	false	table_key;table_value	4	global/sha1_0b13be833b68b930.lua;global/sha1_3bcae6ab2277173d.lua	composition:token_pair
dfdcbc5166d159ce	dfdcbc5166d159ce	typed_lua	ret_cer_loot_s55queen	exact64	generated_exact	false	function_argument;member_id;require_arg1	3	global/Luafile_c6a0eb284635623.lua;global/sha1_6c64dad7a70abffa.lua	target_local:global/Luafile_c6a0eb284635623.lua
dff1cc6c3a0a6128	dff1cc6c3a0a6128	typed_lua	tacmaptexthighlight	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
dffa1da452f9c835	dffa1da452f9c835	typed_lua	hideallelements	exact64	generated_exact	false	table_key	5	global/sha1_4b7b3721f4abf2eb.lua;global/sha1_4eebc97f83e49af9.lua;global/sha1_71601d5d3078551e.lua	target_local:global/sha1_4b7b3721f4abf2eb.lua
e00492e9f0d1dd78	e00492e9f0d1dd78	typed_lua	issdgametype	exact64	generated_exact	false	table_key	6	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
e005890dd747fe6d	e005890dd747fe6d	typed_lua	pear	exact64	generated_exact	false	table_key	2	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_ff_dumps
e006b62943f33c9a	e006b62943f33c9a	typed_lua	itemscollected	exact64	generated_exact	false	table_key	2	global/sha1_92bd207cb7b6cd99.lua	literal:external_1_Sourcecode
e0126f25096b7bbc	e0126f25096b7bbc	iw_dvar	CDL_restriction_enabled	exact64	generated_exact	false	function_argument	1	global/sha1_215fa4c450f678a2.lua	pastebin:vanguard_dvar_dump_BFigK79r:name_only
e0171cae1bee4842	e0171cae1bee4842	bo6_omnvar	ui_round_end_player_party_skill_assessment	exact64	generated_exact	false	function_argument	1		cell:stringtable
e023361b6db6c4f6	e023361b6db6c4f6	typed_lua	updateequipprompt	exact64	generated_exact	false	table_key	1	global/sha1_e07c0c81416767f6.lua	source:global/sha1_ec0c2c197287e47c.lua
e023bb6cdbeac63e	e023bb6cdbeac63e	typed_lua	centerdamp	exact64	generated_exact	false	table_key;unknown_numeric	4	global/Luafile_f22d883cd614092.lua	literal:external_1_Sourcecode
e027484b4b6b0875	e027484b4b6b0875	typed_lua	xcamalt	exact64	generated_exact	false	table_key	2	global/sha1_04c9c11b140767b5.lua	index:global/bo6.csv
e02c3e2f78aeab6a	e02c3e2f78aeab6a	typed_lua	messagesent	exact64	generated_exact	false	table_key	1	global/sha1_17990028b674a7ba.lua	token:external_1_ff_dumps
e02cef354da0522a	e02cef354da0522a	typed_lua	currency_current_amounts	exact64	generated_exact	false	table_key	1	global/sha1_d0b51e1fc801ab37.lua	token:external_1_Sourcecode
e031211b74fbfcfd	e031211b74fbfcfd	typed_lua	mission_tools	exact64	generated_exact	false	table_key;table_value	6	global/sha1_98430691a31634af.lua;global/sha1_d3a4724045e04760.lua	composition:token_pair
e0345ae41b146941	e0345ae41b146941	typed_lua	play_menu_ref	exact64	generated_exact	false	table_key;table_value	14	global/sha1_70f4790845385d32.lua;global/sha1_71df3863a2aaaec6.lua;global/sha1_926e0b1b35659eff.lua;global/sha1_bb9550fef17eb1de.lua;global/sha1_e78e2f901a9e4253.lua;global/sha1_fb2da576417a699c.lua;global/sha1_fdd1d76c358992ae.lua	source:global/sha1_411410c112c44078.lua
e03b0a3efc46de55	e03b0a3efc46de55	typed_lua	activationtype	exact64	generated_exact	false	table_key	3	global/sha1_4f7e1bc1936bee46.lua	index:global/bo6.csv
e042789d45245ca4	e042789d45245ca4	typed_lua	itembtnname_idle	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
e043459d71c2b464	e043459d71c2b464	typed_lua	entrytransmissions	exact64	generated_exact	false	table_key	1	global/sha1_026f1db5fec0069a.lua	target_local:global/sha1_026f1db5fec0069a.lua
e04c7b11fbbf0680	e04c7b11fbbf0680	typed_lua	timetostring	exact64	generated_exact	false	table_key	1	global/sha1_31c77fec9bb961c9.lua	local:resolved_source
e04e965f8b0fd1ae	e04e965f8b0fd1ae	typed_lua	ret_cer_loot_s2bp6_rangefinder	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	token:lua
e057a67564e2a34e	e057a67564e2a34e	typed_lua	notblocked	exact64	generated_exact	false	animation;table_key	19	global/Luafile_384d318ea19aa2a.lua	key:learned_suffix
e057b0449abdedb8	e057b0449abdedb8	typed_lua	loadoutanimations	exact64	generated_exact	false	table_key	8	global/sha1_ec0c2c197287e47c.lua	index:global/bo6.csv
e058299659ab4971	e058299659ab4971	typed_lua	weapon_rarities	exact64	generated_exact	false	table_key	1	global/sha1_4ffa8104d2167926.lua	index:global/mwiii.csv
e05b3615db3d5b51	e05b3615db3d5b51	typed_lua	ret_cer_loot_s2icenlava	exact64	generated_exact	false	function_argument;member_id;require_arg1	3	global/Luafile_44837afea0e8943.lua;global/sha1_6c64dad7a70abffa.lua	target_local:global/Luafile_44837afea0e8943.lua
e07082d274ad15c9	e07082d274ad15c9	typed_lua	spicymustard	exact64	generated_exact	false	table_key	2	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
e076af8b7f428b8d	e076af8b7f428b8d	typed_lua	locationselectoractive	exact64	generated_exact	false	table_key;table_value	2	global/sha1_5594125a04d18e11.lua	source:global/sha1_a212033d4cab9b50.lua
e07a14a149a9458b	e07a14a149a9458b	typed_lua	ret_cer_loot_stingray01_rangefinder	exact64	generated_exact	false	function_argument;member_id;require_arg1	3	global/Luafile_6f894c78dc3b4bd.lua;global/sha1_6c64dad7a70abffa.lua	target_local:global/Luafile_6f894c78dc3b4bd.lua
e082d6328c66ad0b	e082d6328c66ad0b	typed_lua	shadowlight	exact64	generated_exact	false	table_key	3	global/sha1_3cca2d4b8e4f2c77.lua;global/sha1_462428b4f135e8df.lua	composition:token_pair
e08a40f0f6141500	e08a40f0f6141500	typed_lua	internal	exact64	generated_exact	false	table_key	28	global/sha1_579fc397f98806a6.lua	index:global/mwiii.csv
e08ccc0ba0969bd0	e08ccc0ba0969bd0	typed_lua	team_icon_large	exact64	generated_exact	false	table_key;table_value	2	global/sha1_b4fb581d8dc7314d.lua	literal:lua
e08f925d1248bda1	e08f925d1248bda1	typed_lua	dropdownon	exact64	generated_exact	false	animation;table_key	3	global/sha1_f09279703f4614c8.lua	local:source_resolved
e09a1c08c245b608	e09a1c08c245b608	bo6_omnvar	ui_exit_progress	exact64	generated_exact	false	function_argument	1		cell:stringtable
e0a5062a941edd4c	e0a5062a941edd4c	typed_lua	store_tiles	exact64	generated_exact	false	table_key;table_value	80	global/sha1_926e0b1b35659eff.lua;global/sha1_e60e73ce7ea574dd.lua	source:global/sha1_ef12107b2ff26e6e.lua
e0a793a66f443616	e0a793a66f443616	typed_lua	getgriddatasource	exact64	generated_exact	false	table_key	5	global/sha1_042198b4afae8529.lua;global/sha1_0e4a736bd41f5197.lua;global/sha1_48db2968414012d7.lua;global/sha1_98032ccabf500a91.lua	source:global/Luafile_73204b305289024.lua
e0acdf11cfa604a3	e0acdf11cfa604a3	typed_lua	hasfunction	exact64	generated_exact	false	table_key	1	global/sha1_3fbff9977c0c1287.lua	composition:prefix
e0b2a639ef416f63	e0b2a639ef416f63	typed_lua	is_default	exact64	generated_exact	false	table_key;table_value	41	global/sha1_249b4cc77e119c05.lua;global/sha1_4610f07b425b109c.lua;global/sha1_49e8f3016eae9300.lua;global/sha1_fa5d5c3af87efa28.lua	target_local:global/sha1_249b4cc77e119c05.lua
e0b3fc37cad1142b	e0b3fc37cad1142b	typed_lua	pick10point_inactive	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
e0b47503fbff95c1	e0b47503fbff95c1	typed_lua	getattachmentslotsblocked	exact64	generated_exact	false	table_key	2	global/sha1_04c9c11b140767b5.lua;global/sha1_2becab955fa98bc3.lua	index:global/bo7.csv
e0c13b5969a61e68	e0c13b5969a61e68	typed_lua	fadeenabled	exact64	generated_exact	false	table_key	1	global/sha1_04c9c11b140767b5.lua	target_local:global/sha1_04c9c11b140767b5.lua
e0c2f74c45cec9f1	e0c2f74c45cec9f1	typed_lua	isattachmentrestricted	exact64	generated_exact	false	table_key	13	global/sha1_249b4cc77e119c05.lua;global/sha1_2becab955fa98bc3.lua;global/sha1_6e48429731e9a03f.lua;global/sha1_a6f18b74b9571632.lua;global/sha1_afb654da648c1032.lua;global/sha1_f53fac153372ab7d.lua	index:scr/bocw.csv
e0c54ee148d126a0	e0c54ee148d126a0	typed_lua	blackholesun	exact64	generated_exact	false	table_key	3	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
e0d1a6f74924213c	e0d1a6f74924213c	typed_lua	blueprintblue	exact64	generated_exact	false	table_key	3	global/sha1_3cca2d4b8e4f2c77.lua;global/sha1_462428b4f135e8df.lua	composition:token_pair
e0d647e714de8d0f	e0d647e714de8d0f	typed_lua	visible_friends	exact64	generated_exact	false	table_key	2	global/sha1_65198b1e79ba6b7f.lua	key:field
e0d922aaafd0dbb7	e0d922aaafd0dbb7	typed_lua	fultonwarning	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
e0da4f965751d6da	e0da4f965751d6da	typed_lua	button_data	exact64	generated_exact	false	table_key;table_value	32	global/sha1_4aebca11704ae6d0.lua;global/sha1_7dce91de645e5036.lua;global/sha1_b13826d1c2b8393b.lua	source:global/sha1_026f1db5fec0069a.lua
e0db9387b52eab10	e0db9387b52eab10	typed_lua	quickplaybackgroundbink	exact64	generated_exact	false	table_key	1	global/sha1_026f1db5fec0069a.lua	target_local:global/sha1_026f1db5fec0069a.lua
e0e298921e8e5b9e	e0e298921e8e5b9e	typed_lua	viewpitch	exact64	generated_exact	false	table_key;table_value	2	global/sha1_1234e52f5aecd477.lua	index:global/bo4.csv
e0f3356b2b6dfc8a	e0f3356b2b6dfc8a	typed_lua	ui_iw8_aar_equipment_rankup	exact64	generated_exact	false	table_value	1	global/sha1_17990028b674a7ba.lua	literal:external_1_Sourcecode
